,Station_Name,ioc_code,gloss_id,latitude,longitude,Country,connection,contacts,dcp_id,last_observation_level,last_observation_time,delay,interval,added_to_system,observations_arrived_per_week,observations_expected_per_week,observations_ratio_per_week,observations_arrived_per_month,observations_expected_per_month,observations_ratio_per_month,observations_ratio_per_day,sample_interval,average_delay_per_day,transmit_interval,ioc_id,nws_id,state,status,removed,nos_id,coops_id,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,cmems_id,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,emodnet_id,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,gesla3_id,seaset_id
5167,Sea_Bright,,,40.365,-73.975,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8531804,,,,,,,,,,,,,,,sea_bright-8531804-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1982-01-01 01:00:00,2015-09-25 14:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sea_Bright,5167
5168,Sea_Level,,,34.875,-76.3433,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8655875,,,,,,,,,,,,,,,sea_level-8655875-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2004-01-01 01:00:00,2004-06-30 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sea_Level,5168
5169,Seal_Island,,,60.425,-147.41,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9454564,,,,,,,,,,,,,,,seal_island-9454564-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1998-01-01 01:00:00,1998-10-30 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seal_Island,5169
5170,Searcy_Creek_WhiteCity,,,29.87972222,-85.22027778,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12322,,,,,,,,,,,,,,,searcy_creek_whitecity-12322-usa-nwfwmd,NWFWMD,Northwest Florida Water Management District,https://nwfwater.com/Data-Publications/Hydrologic-Data/Active-Stations-Map,stalke@calpoly.edu,Northwest Florida Water Management District,https://nwfwater.com/Data-Publications/Hydrologic-Data, ombudsman@nwfwater.com.,WGS 84,2012-07-16 19:00:00,2020-12-10 20:00:00,9.0,0.0,2.75 ft NAVD-88,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues,Searcy_Creek_WhiteCity,5170
5171,Seaside,,,46.0,-123.922,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9438478,,,,,,,,,,,,,,,seaside-9438478-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2013-09-19 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seaside,5171
5172,Seaside_Park,,,39.9217,-74.0833,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8533135,,,,,,,,,,,,,,,seaside_park-8533135-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1976-01-01 01:00:00,1977-08-01 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seaside_Park,5172
5173,Seavey_Island,,,43.079722,-70.741111,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8419870,,,,,,,,,,,,,,,seavey_island-8419870-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1926-01-01 01:00:00,2021-08-31 23:00:00,62.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seavey_Island,5173
5174,Seaview_Ferry_Dock,,,40.64925,-73.15061,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8514779,,,,,,,,,,,,,,,seaview_ferry_dock-8514779-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2014-01-01 01:00:00,2014-09-08 15:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seaview_Ferry_Dock,5174
5175,Sebewaing_Lake_Huron_Mi,,,43.735,-83.45861,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9075031,,,,,,,,,,,,,,,sebewaing_lake_huron_mi-9075031-usa-noaa,NOAA,National_Oceanic_and_Atmospheric_Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National_Oceanic_and_Atmospheric_Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2017-01-01 01:00:00,2017-10-09 21:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Lake,No obvious issues,Sebewaing_Lake_Huron_Mi,5175
5176,Security_Bay_Gps_Buoy,,,56.837639,-134.3271,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451454,,,,,,,,,,,,,,,security_bay_gps_buoy-9451454-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2015-01-01 01:00:00,2015-03-10 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Security_Bay_Gps_Buoy,5176
5177,Sekiu,,,48.2633,-124.297,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9443361,,,,,,,,,,,,,,,sekiu-9443361-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1973-01-01 01:00:00,1974-02-01 07:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sekiu,5177
5178,Seldovia AK,seld,,59.437,-151.717,USA,SXXX03,National Ocean Service-NOAA ( USA ),335FD000,,,,1h,2006-06-07 04:30:00,,,0.0,,,0.0,0.0,',,1h,Seldovia AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5178
5179,Seldovia_AK,,,59.44,-151.72,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561A,,,,,,,,,,,,,,,seldovia_ak-561a-usa-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,Unspecified,1975-07-12 10:00:00,2018-12-31 23:00:00,42.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seldovia_AK,5179
5180,Sergius_Narrows,,,57.41,-135.627,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451853,,,,,,,,,,,,,,,sergius_narrows-9451853-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2002-05-26 14:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sergius_Narrows,5180
5181,Sesuit_Harbor,,,41.7517,-70.155,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8447241,,,,,,,,,,,,,,,sesuit_harbor-8447241-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1993-01-01 01:00:00,1993-09-02 20:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sesuit_Harbor,5181
5182,Sesuit_Harbor_Tide_Gage_At_Dennis_Ma,,,41.751944,-70.153889,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414507070091400,,,,,,,,,,,,,,,sesuit_harbor_tide_gage_at_dennis_ma-414507070091400-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2015-01-09 05:00:00,2021-04-06 17:00:00,7.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sesuit_Harbor_Tide_Gage_At_Dennis_Ma,5182
5183,Severn_River_Below_Whittaker_Creek_Near_Severn_Va,,,37.32375,-76.427444,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670080,,,,,,,,,,,,,,,severn_river_below_whittaker_creek_near_severn_va-1670080-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2015-01-08 05:00:00,2019-05-30 13:00:00,5.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Severn_River_Below_Whittaker_Creek_Near_Severn_Va,5183
5184,Seward AK,sewa,150,60.119,-149.427,USA,web,National Ocean Service-NOAA ( USA ),3362856A,1.8,10:17,11',6',2008-06-06 00:00:00,9428,10080.0,94.0,41061,41760.0,98.0,99.0,1',8',6',Seward AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5184
5185,Seward_AK,,,60.12,-149.427,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560C,,,,,,,,,,,,,,,seward_ak-560c-usa-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,Unspecified,1967-01-01 10:00:00,2018-12-31 23:00:00,49.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Seward_AK,5185
5186,Sewells_Point,,,36.946701,-76.330002,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8638610,,,,,,,,,,,,,,,sewells_point-8638610-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1927-01-01 01:00:00,2021-08-31 23:00:00,95.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sewells_Point,5186
5187,Shag_Slough,,,38.31833,-121.69306,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGG,,,,,,,,,,,,,,,shag_slough-sgg-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2019-02-22 08:00:00,2021-01-01 08:00:00,3.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,No obvious issues,Shag_Slough,5187
5188,Shakan_Strait_Northeast_End,,,56.1483,-133.46,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450987,,,,,,,,,,,,,,,shakan_strait_northeast_end-9450987-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1998-01-01 01:00:00,1998-06-11 22:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shakan_Strait_Northeast_End,5188
5189,Shakett_Creek_Near_Nokomis_Fl,,,27.143942,-82.430096,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299727,,,,,,,,,,,,,,,shakett_creek_near_nokomis_fl-2299727-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD27,2007-10-10 05:00:00,2021-04-06 16:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shakett_Creek_Near_Nokomis_Fl,5189
5190,Shaktoolik,,,64.3802,-161.235139,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9468691,,,,,,,,,,,,,,,shaktoolik-9468691-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2010-01-01 01:00:00,2010-08-23 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shaktoolik,5190
5191,Shallotte_River_NC,,,33.9724,-78.3865,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sha,,,,,,,,,,,,,,,shallotte_river_nc-sha-usa-ncdem,NCDEM,North Carolina Department of Emergency Management,https://fiman.nc.gov/,stalke@calpoly.edu,North Carolina Department of Emergency Management,https://fiman.nc.gov/,Unspecified,NAD 83,2018-07-28 17:00:00,2021-04-23 22:00:00,4.0,0.0,Zero is 0 ft above NAVD-88 datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Shallotte_River_NC,5191
5192,Shark_River_At_Belmar_Nj,,,40.185556,-74.026111,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407770,,,,,,,,,,,,,,,shark_river_at_belmar_nj-1407770-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2000-01-29 18:00:00,2021-04-06 14:00:00,20.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,Possible quality control issues,Shark_River_At_Belmar_Nj,5192
5193,Shell_Beach,,,29.8683,-89.673,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8761305,,,,,,,,,,,,,,,shell_beach-8761305-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1982-01-01 01:00:00,2021-08-31 23:00:00,17.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues,Shell_Beach,5193
5194,Shelter_Cove,,,40.025,-124.058,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9418024,,,,,,,,,,,,,,,shelter_cove-9418024-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2016-01-01 01:00:00,2016-08-02 00:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shelter_Cove,5194
5195,Shield_Point,,,30.5817,-87.015,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8729747,,,,,,,,,,,,,,,shield_point-8729747-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1992-01-01 01:00:00,1993-11-02 15:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shield_Point,5195
5196,Shinaku_Inlet,,,55.592917,-133.152,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9450618,,,,,,,,,,,,,,,shinaku_inlet-9450618-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2008-01-01 01:00:00,2008-11-09 19:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shinaku_Inlet,5196
5197,Shinnecock_Bay_At_Ponquogue_Ny,,,40.850556,-72.503278,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304746,,,,,,,,,,,,,,,shinnecock_bay_at_ponquogue_ny-1304746-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2016-10-04 20:00:00,2021-04-07 04:00:00,6.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shinnecock_Bay_At_Ponquogue_Ny,5197
5198,Shinnecock_Inlet_Open_Coast,,,40.8367,-72.48,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8512354,,,,,,,,,,,,,,,shinnecock_inlet_open_coast-8512354-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2014-02-28 23:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shinnecock_Inlet_Open_Coast,5198
5199,Shinnecock_Yacht_Club,,,40.8186,-72.58661,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8512769,,,,,,,,,,,,,,,shinnecock_yacht_club-8512769-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1989-01-01 01:00:00,1990-10-28 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shinnecock_Yacht_Club,5199
5200,Ship_Island,,,30.2133,-88.9717,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8744756,,,,,,,,,,,,,,,ship_island-8744756-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2011-01-01 01:00:00,2011-11-30 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Ship_Island,5200
5201,Ship_John_Shoal,,,39.305,-75.375,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8537121,,,,,,,,,,,,,,,ship_john_shoal-8537121-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2002-01-01 01:00:00,2021-07-28 14:00:00,20.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Ship_John_Shoal,5201
5202,Shishmaref_Inlet_2,,,66.2633,-166.02,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9469854,,,,,,,,,,,,,,,shishmaref_inlet_2-9469854-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2003-01-01 01:00:00,2003-10-04 01:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shishmaref_Inlet_2,5202
5203,Shrewsbury_River_At_Sea_Bright_Nj,,,40.365556,-73.974722,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407600,,,,,,,,,,,,,,,shrewsbury_river_at_sea_bright_nj-1407600-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2000-01-17 18:00:00,2021-04-06 14:00:00,18.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Shrewsbury_River_At_Sea_Bright_Nj,5203
5204,Silver_Bay,,,39.9967,-74.1483,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8532921,,,,,,,,,,,,,,,silver_bay-8532921-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1976-01-01 01:00:00,1977-06-01 13:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Silver_Bay,5204
5205,Silver_Eel_Pond,,,41.2567,-72.03,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8510719,,,,,,,,,,,,,,,silver_eel_pond-8510719-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1989-01-01 01:00:00,2007-04-30 23:00:00,7.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Silver_Eel_Pond,5205
5206,Sims_Bayou_At_Hiram_Clarke_St_Houston_Tx,,,29.618844,-95.446052,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075400,,,,,,,,,,,,,,,sims_bayou_at_hiram_clarke_st_houston_tx-8075400-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD27,2007-10-01 06:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,Possible quality control issues,Sims_Bayou_At_Hiram_Clarke_St_Houston_Tx,5206
5207,Sims_Bayou_At_Houston_Tx,,,29.674397,-95.289381,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075500,,,,,,,,,,,,,,,sims_bayou_at_houston_tx-8075500-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD27,2007-10-01 06:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,Possible datum issues,Sims_Bayou_At_Houston_Tx,5207
5208,Sinnickson_Landing,,,39.57,-75.4983,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8537961,,,,,,,,,,,,,,,sinnickson_landing-8537961-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1983-01-01 01:00:00,1983-10-14 16:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Sinnickson_Landing,5208
5209,Sisters_Creek,,,30.4167,-81.4533,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8720196,,,,,,,,,,,,,,,sisters_creek-8720196-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1977-01-01 01:00:00,1978-01-01 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Sisters_Creek,5209
